f0,f1,f2,f3,f4,centroide_espectral,ancho_banda,rolloff,zcr,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,energia_promedio,variabilidad_energia,n_onsets,duracion_efectiva,f0_variabilidad,f0_rango,archivo,tipo_audio,etiqueta,genero,voz
122.0422932397116,388.96605321299097,388.96605321299097,1897.651439323108,1897.651439323108,1706.5592708450627,2808.7066968651566,3622.4720348011365,0.01958673650568182,-205.05629667464754,154.64729055593222,-6.983780164546706,55.265841482621134,19.374868933939908,0.2185382,0.10488761,2,0.4992290249433107,59.07743842819172,227.53422292696098,le9.wav,silaba,le,male,media
115.38768410953043,264.64503713514256,264.64503713514256,2148.8878034207564,2148.8878034207564,960.5773456883436,2034.472168546324,1560.9375,0.016357421875,-267.5442724084834,162.01562836094567,15.193402940120233,62.76908350896546,54.38767815768593,0.3039191,0.1416898,2,0.30933333333333335,11.933491988839739,70.38529174089629,li0.wav,silaba,li,male,grave
108.15540567318223,241.98656181286802,241.98656181286802,2244.0077472568278,2244.0077472568278,1828.7901217249678,3139.428314262715,3457.297962116745,0.017025353773584904,-220.45148851586652,120.67734429726937,-9.400146324305409,71.79993837509838,79.43536993634291,0.27492005,0.09145758,9,1.2190476190476192,9.993095430861349,47.04609876579619,li1.wav,silaba,li,male,grave
203.1125264892243,323.3739411453934,323.3739411453934,1557.8544939859792,1557.8544939859792,1245.9146724370157,2579.5765970725843,2069.3408203125,0.0142578125,-242.93248392296744,177.3000612580692,-1.9309339367534608,30.249548697750203,24.592878553816742,0.21844244,0.07962404,4,0.34598639455782315,20.390433482225042,139.24887771485803,li11.wav,silaba,li,male,aguda
115.40659065261994,238.37549162154227,238.37549162154227,1891.0303984733907,1891.0303984733907,1915.399195957371,3014.904971006304,2931.591796875,0.031232561383928572,-219.0835517337054,133.69421729815022,-16.197526412887363,35.93068605394869,69.95856351091159,0.2560249,0.10474246,2,0.313469387755102,8.515299491270572,37.789682079983436,li14.wav,silaba,li,male,grave
240.8209436246049,467.94476565759777,467.94476565759777,907.7199072075094,907.7199072075094,2052.5802893960895,3037.16932174422,3316.11328125,0.03466796875,-230.9452529144684,112.00291913141707,-28.349576523888302,31.012971000334076,28.861634146808893,0.29088137,0.12251323,3,0.29024943310657597,66.65364742704736,288.60589572837125,li15.wav,silaba,li,male,aguda
128.4722101473794,313.9646706125623,313.9646706125623,2112.485997593664,2112.485997593664,1127.2776662456026,1655.8885889882065,2925.347222222222,0.017777054398148147,-253.2481205593944,182.39752431219492,-29.236171509179115,60.66532875154772,78.15926643232577,0.2726662,0.13359147,4,0.2773333333333333,12.677087492534065,36.4036827035077,li16.wav,silaba,li,male,media
113.44615716788763,245.65980505998508,245.65980505998508,1940.9977382835723,1940.9977382835723,2229.556326309744,3654.7601605654177,4854.96826171875,0.022373744419642856,-199.58533458588212,125.58203478655946,0.10354539837343767,61.04996237843267,50.52526226958944,0.31087524,0.12667288,4,0.313469387755102,38.32377716349259,209.25961722100095,li2.wav,silaba,li,male,grave
140.24382311289543,303.0617201398815,303.0617201398815,2213.9094144625124,2213.9094144625124,2081.394720996711,3086.7224193535408,3631.57470703125,0.02672119140625,-199.9800318177061,121.86937102628838,-26.424936871654573,68.51346424458966,70.68563884553775,0.25960964,0.12298179,3,0.4527891156462585,9.393213803964253,31.029585526327722,li3.wav,silaba,li,male,media
95.69779422154458,256.2937572462364,256.2937572462364,2537.42409640446,2537.42409640446,978.2653148756755,1723.7477587569183,2025.556640625,0.010188802083333334,-313.436036697075,176.52422023064716,-2.5063188929107003,66.6531599770277,82.95462377902683,0.22930557,0.09343529,3,0.33668934240362813,11.401688779258984,35.745037823987104,li4.wav,silaba,li,male,grave
136.3597759338985,278.83728554759824,278.83728554759824,2070.541524472978,2070.541524472978,2212.5597605846183,2950.399899683482,3840.740411931818,0.035200639204545456,-244.67410619101594,168.31932412165526,-48.61496467287807,50.7989872499586,63.011889354278196,0.17219467,0.08609884,2,0.2438095238095238,27.523150344455825,110.33271926903333,li5.wav,silaba,li,male,media
118.96846114563178,309.14166649406997,309.14166649406997,2545.213162786828,2545.213162786828,1406.3333571459789,1884.8074293970178,3130.725860595703,0.02066802978515625,-252.84140088968724,153.98600706632268,-29.89124716008906,100.62141900022678,60.33416920720505,0.23877944,0.07151151,6,0.7314285714285714,59.80571918527054,287.24381481200805,li6.wav,silaba,li,male,grave
126.13667065882602,246.58509335509342,246.58509335509342,1870.9969602230178,1870.9969602230178,1072.7689548833134,1453.565821349314,2450.299072265625,0.016886393229166668,-258.3773417746638,171.48390961178941,-27.58615255859134,18.51274697847395,69.07434145216983,0.22826739,0.12074292,3,0.26702947845804986,52.86497037891536,132.48279311563797,li7.wav,silaba,li,male,media
117.51891567350133,250.81323186574275,250.81323186574275,2105.5333548789126,2105.5333548789126,737.8219181567761,1481.899024658011,1131.429390285326,0.01107124660326087,-267.68902844823367,172.45098759911025,9.145923831502381,69.78348960107415,65.49066108569488,0.36509776,0.13919695,6,0.5224489795918368,11.393179797733275,91.18745502671709,li8.wav,silaba,li,male,grave
145.21771800923,317.78732929887383,317.78732929887383,1949.4841736458734,1949.4841736458734,2406.4025517002874,3430.4164926501385,5503.137737771739,0.028182319972826088,-353.07349622828997,104.56243433282252,12.187705701778928,37.38617110359,32.4036956298292,0.10868141,0.13980149,5,1.0565079365079366,33.44617295012992,91.86336627966551,li9.wav,silaba,li,male,media
121.7908762828372,290.492554583857,290.492554583857,384.28095227834115,384.28095227834115,800.1012628532858,1645.116202575551,1289.84375,0.0171875,-281.3866103429203,212.31947870362427,38.44117257699749,7.452881506628852,13.689595023239075,0.23927687,0.11564551,2,0.30933333333333335,20.299151965652236,62.256740119377255,lo0.wav,silaba,lo,male,media
106.3407646446121,399.78117652896793,399.78117652896793,844.1935171543503,844.1935171543503,1190.2554366082134,2685.1663491113713,1546.8411959134614,0.017481541895604396,-245.0248968959846,177.92584104927047,31.168674383092235,44.2235935020644,46.80452677683856,0.27230942,0.10046904,5,1.0448979591836736,12.050601647321304,43.91121449826913,lo1.wav,silaba,lo,male,grave
202.05780905015672,278.0627585462657,278.0627585462657,767.7494420012605,767.7494420012605,1187.3000644478548,2588.74363908178,1671.9490297379032,0.011923513104838709,-243.74043421814156,178.25272072696475,25.27922823134579,28.4244507986039,10.826070182846454,0.26399925,0.06713715,3,0.3533560090702948,33.74240858844837,159.01074345580716,lo11.wav,silaba,lo,male,aguda
109.77910008299085,320.9612837517088,320.9612837517088,616.2726727286141,616.2726727286141,1110.2584906660702,2529.994136682579,1576.23046875,0.014481026785714286,-240.89127464328683,185.93332066269235,26.025023735135658,16.787108532909944,35.484678117643014,0.2622884,0.13069563,2,0.3947392290249433,37.11541993505556,147.89425912419009,lo14.wav,silaba,lo,male,grave
251.54673142395944,428.507837464752,428.507837464752,988.204986337581,988.204986337581,2027.8622456808941,3216.324335959348,3731.6243489583335,0.03285951967592592,-238.14123276747736,120.50202590894824,-16.192883853909056,12.500641760266886,-6.30265675046379,0.259465,0.11822391,4,0.301859410430839,74.56944988102669,184.6938557331668,lo15.wav,silaba,lo,male,aguda
119.6197317750038,430.3066828835876,430.3066828835876,1008.4603882897684,1008.4603882897684,715.3222133813082,1248.4555553614332,1051.3392857142858,0.015171595982142858,-283.6930006396525,212.35816291910584,33.48495955492186,29.969347991306428,25.488961585050614,0.2163968,0.10994361,3,0.288,17.950149695251188,58.08310571346125,lo16.wav,silaba,lo,male,grave
178.02626429746167,297.14117672179225,297.14117672179225,840.6731902997993,840.6731902997993,1728.9755225164588,3547.5098503219424,2573.6484375,0.016796875,-225.29220531046965,165.85294454077587,42.98516857097833,17.969203206682007,1.8997259087366674,0.26434213,0.11793971,3,0.2786394557823129,36.08955480111988,111.79695264293406,lo2.wav,silaba,lo,male,media
151.38465793166358,446.6709606713967,446.6709606713967,863.231815029676,863.231815029676,1382.9485915153375,2653.811707548917,2218.4865851151317,0.02352744654605263,-219.62184671553305,179.7130201907596,9.486931713753789,15.338183045572839,27.414291195681823,0.23137298,0.11547624,2,0.4295691609977324,21.57407529627301,62.704081793941,lo3.wav,silaba,lo,male,media
109.33783308164833,412.91477543002827,412.91477543002827,1104.1153299026307,1104.1153299026307,761.2911260295997,1469.9883751200123,1087.8255208333333,0.013870804398148149,-327.9959354308073,224.05500952960452,19.249690077610158,28.482748096396588,30.353066682476165,0.17334254,0.086504325,2,0.301859410430839,27.704641801030995,76.2473823360269,lo4.wav,silaba,lo,male,grave
163.00481345208703,477.69116638391,477.69116638391,1125.4159857449717,1125.4159857449717,1367.657733345666,2031.1687391762748,2239.453125,0.025010850694444444,-239.91035352431896,208.06600334055486,-25.304547721609715,5.79899830972426,10.905531781546124,0.18611045,0.11524298,2,0.19736961451247165,29.63800886753146,142.92066868699882,lo5.wav,silaba,lo,male,media
115.04359799987466,373.7018472638581,373.7018472638581,469.16877353076933,469.16877353076933,767.0907760295408,1254.9338144100302,1452.9245476973683,0.015419407894736841,-280.9856471751106,213.08185980382297,21.977186691265207,15.99697478186521,30.961339397297795,0.21681514,0.07735158,4,0.4295691609977324,47.50220660593635,159.4799055282042,lo6.wav,silaba,lo,male,grave
115.60073223796115,312.21474601375456,312.21474601375456,1175.3162759787306,1175.3162759787306,709.1203188221835,1445.4496530681354,1097.725246263587,0.012599779211956522,-317.114423447048,174.0632603481196,35.5132139769206,37.725119947153374,34.653382525076516,0.17489131,0.104861796,3,0.5224489795918368,24.176017590160587,122.7592925380032,lo7.wav,silaba,lo,male,grave
123.6659331855632,420.05245196697336,420.05245196697336,1082.249431211059,1082.249431211059,761.1806782270686,1173.4217216434085,1180.01953125,0.0167578125,-267.74006326819574,216.8111680316327,10.611781213612735,8.817214425664156,29.181151665414482,0.2384209,0.11075662,3,0.2786394557823129,36.04180339692705,115.36677271567513,lo8.wav,silaba,lo,male,media
112.6269144778017,388.41736227054906,388.41736227054906,1128.4251404063898,1128.4251404063898,1040.6716041552638,1996.3388869928424,1369.0583881578948,0.017937911184210526,-224.88353019340929,206.3635027203619,29.768595579544897,30.07721369264695,-18.511841125746624,0.2523727,0.1080324,3,0.4295691609977324,79.62621260636185,230.7029969316877,lo9.wav,silaba,lo,male,grave
107.50060975202797,258.97644142559204,258.97644142559204,1508.5549989116794,1508.5549989116794,586.0640277109062,1441.804226171575,783.8541666666666,0.011537905092592593,-326.7090278088329,195.17411978217675,69.23072099648373,27.076035743673014,22.812352623093236,0.24789838,0.1151775,3,0.2773333333333333,15.814861853109482,86.50540873924126,lu0.wav,silaba,lu,male,grave
98.83106604050559,232.59615830756837,232.59615830756837,1498.3992313534682,1498.3992313534682,1284.3267885694597,3149.9428649584443,1821.4281165081522,0.01335343070652174,-256.59447048308516,148.74301742633264,29.947895827003034,41.53262382876166,50.84872014945005,0.2742884,0.0998971,4,0.5224489795918368,9.580076214526123,62.83725302124235,lu1.wav,silaba,lu,male,grave
195.64029541752146,320.11205800099407,320.11205800099407,830.1736863855322,830.1736863855322,905.0776683132751,1852.9770739946582,1502.3550180288462,0.013221153846153846,-261.5682779912163,212.78797570567798,9.16494111666777,2.0425160289845965,22.968537258092535,0.226571,0.09076679,2,0.29419501133786846,13.636315944848446,58.983562510921644,lu11.wav,silaba,lu,male,media
111.3529583788779,261.2874217625143,261.2874217625143,746.4483561336586,746.4483561336586,1119.5873008575816,2566.9688164370023,1610.9527587890625,0.0143890380859375,-232.82646724099476,180.98534963032614,28.63812058525727,29.618780505466425,43.05209969585171,0.34133762,0.1372067,3,0.3599092970521542,25.508823423986055,156.08517905437262,lu14.wav,silaba,lu,male,grave
246.01756030962605,386.4235114014377,386.4235114014377,921.7956499564048,921.7956499564048,1356.2656570670983,2507.200609534828,1876.833984375,0.0219140625,-275.89547533876413,130.8631323298564,11.236145745286358,17.348668041923904,-7.8199447068549475,0.29098994,0.12157828,4,0.2786394557823129,69.45934373180464,181.9111904624978,lu15.wav,silaba,lu,male,aguda
104.93231492000004,313.0879259427531,313.0879259427531,1549.104526341426,1549.104526341426,526.424116496946,1138.950139965065,584.8721590909091,0.010542436079545454,-324.2110610768529,210.2743322732281,47.45371035119772,35.67736264491692,35.74403103777548,0.2198213,0.107823044,2,0.224,12.260645612562763,37.89017944733254,lu16.wav,silaba,lu,male,grave
122.48368153336,259.1664555403749,259.1664555403749,608.9355823913879,608.9355823913879,1476.560941780191,3186.112360162902,2118.187191611842,0.019942434210526317,-236.19416079042452,171.63483419632396,34.05553074005932,24.484055333151847,23.598092862181094,0.2579764,0.15199448,2,0.2089795918367347,53.57235569933692,140.95121155966936,lu2.wav,silaba,lu,male,media
137.52299398108616,345.47975642325747,345.47975642325747,1604.904168015001,1604.904168015001,1247.0794505905033,2886.5344665027997,1602.685546875,0.013695126488095238,-244.18336114438193,181.04961944044447,24.8610838188738,16.636924704675682,31.786639844157257,0.22568941,0.12471683,2,0.23219954648526078,14.256936499006382,64.38518411725326,lu3.wav,silaba,lu,male,media
95.92811769260555,329.49776589814695,329.49776589814695,1225.131417560716,1225.131417560716,661.1561169626813,1463.6502211444051,885.1279810855264,0.013055098684210526,-320.03697672444304,205.5527872107301,36.71953816860103,25.568289598270862,33.20063605291415,0.19535103,0.11267697,2,0.2089795918367347,14.178804486339132,67.81709975424985,lu4.wav,silaba,lu,male,grave
127.20206521918261,309.6899684571276,309.6899684571276,963.2371396298413,963.2371396298413,1239.8339112090903,2579.3617107872046,1711.8896484375,0.0177734375,-268.1332285255389,215.42867527115177,0.16670437613308947,0.18460268263131213,37.01392673347741,0.18414316,0.078297965,2,0.22058956916099773,54.43182077696952,255.50683869947875,lu5.wav,silaba,lu,male,media
121.15351526926814,430.1550208994465,430.1550208994465,1023.6336938470158,1023.6336938470158,850.6791055894997,1312.3153158232237,1310.1840315193965,0.015894396551724137,-261.7411035765597,213.58102602835322,15.33029075740617,41.09440817674304,17.332602922967425,0.24992344,0.07275025,4,0.6617687074829932,17.005787317896203,144.37386198149483,lu6.wav,silaba,lu,male,media
129.7309526955879,252.85111552039376,252.85111552039376,1098.9641240514218,1098.9641240514218,646.372966239403,1203.101653915054,1015.6494140625,0.011617024739583334,-277.5516515971311,196.72106035296216,22.365420528979516,21.749479483380014,24.711018400205045,0.29561406,0.14779384,2,0.26702947845804986,61.28364974670546,144.56615922181757,lu7.wav,silaba,lu,male,media
110.67706184433965,244.36325728346065,244.36325728346065,1595.230840600496,1595.230840600496,570.364315222077,1064.7924086488158,1031.6937614889705,0.01230755974264706,-285.22378554412313,198.7118733802595,52.53105151069676,9.294967451416703,20.11888807862251,0.30897033,0.15625182,2,0.3831292517006803,49.4968013020361,189.9119466445528,lu8.wav,silaba,lu,male,grave
107.2992700729927,236.0842095148711,236.0842095148711,1390.8048382595412,1390.8048382595412,3117.1659522165446,3888.698698016195,7012.883764850207,0.05189098011363636,-405.9477953066888,103.70785691091722,10.593044342869558,21.884336454547842,17.22971200003536,0.030990373,0.06360002,6,1.3931972789115645,24.010423430389427,90.09822527238529,lu9.wav,silaba,lu,male,grave
241.27928480954458,646.7176545008517,646.7176545008517,1712.301475297988,1712.301475297988,2528.7453649732947,3476.9086041713813,3127.44140625,0.06775483630952381,-151.75138317392222,177.22620682269485,-73.78627856220392,-20.286224104086394,47.52047507847857,0.26174065,0.10476981,4,0.24156462585034014,44.628080854581505,161.12279238150626,a1.wav,vocal,a,female,aguda
164.53334294204947,368.09751184323153,368.09751184323153,778.9786919592866,778.9786919592866,1600.5205603497113,3057.1610488888223,2610.9312930349574,0.026107184631002825,-232.00402857239072,192.65337505034734,-7.827687102065366,22.63326096428339,27.98838101156783,0.120948136,0.06633738,66,8.208253968253969,55.89676525711171,321.01778656126487,a10.wav,vocal,a,female,media
295.68543023023733,449.7058633632376,449.7058633632376,989.6801918029508,989.6801918029508,2797.6873589439433,3858.532876497497,4792.251481681034,0.057229929956896554,-162.67484134578848,165.21218200202446,-63.623078473128025,-9.646918216671752,17.067997552452038,0.18785833,0.08608407,3,0.3314285714285714,73.81078915333482,311.833185749091,a11.wav,vocal,a,female,aguda
258.83030479419506,392.9273413377359,392.9273413377359,1000.3496395780248,1000.3496395780248,3203.66630340813,5350.380115367104,4422.732676630435,0.056216032608695655,-125.86973505600972,186.2710957319459,-30.497266442521703,-33.6355857388874,37.44274416285338,0.26334357,0.084730655,2,0.2617233560090703,46.35989239451628,243.333329973898,a12.wav,vocal,a,female,aguda
144.0573314180241,380.56900553370536,380.56900553370536,1053.5920749454895,1053.5920749454895,2127.251707559749,3427.1359747445467,3530.48828125,0.039008246527777776,-134.34683781612276,185.65147739432126,-41.87893343173068,10.368731635690098,23.57190557531235,0.22687122,0.06894473,8,0.5114512471655329,66.2294813556602,182.69612831068827,a13.wav,vocal,a,female,media
230.13491401300743,403.77755581884946,403.77755581884946,1009.920767793291,1009.920767793291,2526.322972975258,3765.966168661473,4406.665826612903,0.044622605846774195,-152.82896125329913,171.2930401341912,-46.2166416543576,12.936262516480543,24.323117256355246,0.1845783,0.058500353,1,0.3524263038548753,28.78907718264075,87.76903277465786,a14.wav,vocal,a,female,aguda
249.6613576423268,303.4727833060475,303.4727833060475,1072.6654993575685,1072.6654993575685,3214.6994953607687,4939.182988845722,5320.296223958333,0.06311487268518519,-132.23088106116882,170.55330378598006,-43.47223497180423,-11.514087851089593,39.550225489636794,0.24984245,0.062416364,2,0.3089795918367347,30.75269740065796,107.6662545292165,a15.wav,vocal,a,female,aguda
260.20021283046674,301.2547281759927,301.2547281759927,938.1951372865141,938.1951372865141,2096.7634263063187,4041.0628482008915,3137.514361213235,0.033447265625,-174.51208786225655,176.37136366553588,-10.64386441036589,3.535307732775475,39.510010743184154,0.2182809,0.078206,4,0.38789115646258504,72.53138144953205,219.04890822412239,a16.wav,vocal,a,female,aguda
231.75192547493046,344.0804935989456,344.0804935989456,937.9953489887993,937.9953489887993,2537.052671186452,4773.743984978163,4128.866506177325,0.03748410247093023,-187.24181227099618,171.22883841969596,0.9745249735291779,0.43434855362994307,9.007584280378422,0.19116811,0.07068223,4,0.4883219954648526,45.74272669972469,190.48906756788193,a17.wav,vocal,a,female,aguda
237.29142319166397,407.40960271998074,407.40960271998074,939.4627240373844,939.4627240373844,2150.049407737368,3431.277317303524,2975.1708984375,0.04690212673611111,-141.83910740577087,193.2516801996177,-51.24818802543191,-23.732292796002845,18.74103201445821,0.25702193,0.08711312,3,0.20507936507936508,46.40329436084274,154.94607769632765,a18.wav,vocal,a,female,aguda
151.6811189451037,1022.9276917883061,1022.9276917883061,1815.2206309760988,1815.2206309760988,1937.8463224541028,3047.412358817459,2817.404296875,0.042421875,-161.66636125307366,193.66305841302753,-42.42509455175186,-2.507536285771698,17.35437011676298,0.20174843,0.08084097,2,0.27877551020408164,59.563215949318355,176.48599477116258,a19.wav,vocal,a,female,media
202.60775494601648,341.69518194578495,341.69518194578495,1156.40794530769,1156.40794530769,2939.1081364524507,3969.9306061326147,6169.2626953125,0.04840087890625,-137.1108663924185,168.90909655359428,-49.92046318406113,0.01558214902812701,5.528810151557827,0.19886021,0.06281821,4,0.2702721088435374,54.54808618446182,176.10294065963063,a2.wav,vocal,a,female,aguda
225.04560561380669,371.9750053565718,371.9750053565718,869.788471314644,869.788471314644,2008.0576319213287,3244.9840723217703,2708.750287224265,0.044878791360294115,-183.4825458395529,200.37658410743788,-50.36288687101254,-20.11542524510694,11.903804395539765,0.17988236,0.06659143,5,0.3929024943310658,35.625588489358,182.48720908070777,a20.wav,vocal,a,female,aguda
223.42193365771368,848.2549443017261,848.2549443017261,1515.1895309650672,1515.1895309650672,2807.3763545536262,3849.834185660418,5554.999743009868,0.052323190789473686,-154.92465563151575,138.13227733040557,-40.262299496763184,-38.41342209659569,-20.04957080809171,0.19852583,0.10914632,3,0.4295691609977324,32.703738491723065,151.59968102165038,a21.wav,vocal,a,female,aguda
263.30404319180786,369.09654902926366,369.09654902926366,1027.6708335223218,1027.6708335223218,1781.678499855595,2433.2406225175037,2461.118451286765,0.04062787224264706,-199.53077170826396,174.44851666569625,-47.317546813368885,-30.094764021530985,-33.22275678073683,0.19493109,0.11363307,3,0.3831292517006803,18.897420309873933,60.901939468532646,a22.wav,vocal,a,female,aguda
199.4788349048624,253.02008017300935,253.02008017300935,872.2312333539255,872.2312333539255,1131.19563306248,1477.0419087454125,1749.0833629261363,0.018321644176136364,-226.68409466406428,219.5868644779447,-33.635628716481705,-3.45195913653167,-9.250403580863841,0.24189973,0.08688032,3,0.4992290249433107,21.87816574814411,109.43686224058945,a23.wav,vocal,a,female,media
199.16138849407108,364.395379011128,364.395379011128,1084.3206829555102,1084.3206829555102,1836.2537414289966,3001.527632795103,2527.0751953125,0.03801618303571429,-192.40544093018065,185.98792499950326,-16.023027160755515,-45.193943542996195,-16.771845283869308,0.19405127,0.08460138,5,0.6385487528344671,72.03709927779225,253.6115126819289,a24.wav,vocal,a,female,media
261.3667578136308,542.2258153886953,542.2258153886953,943.2281364664393,943.2281364664393,1531.9646124305498,1960.420281516723,2410.1806640625,0.03515625,-250.41720015760694,173.6111692908305,-65.01721683170447,-22.249926404259423,-24.017183485337824,0.20866176,0.10394139,2,0.313469387755102,33.39598160095396,91.40490485995355,a25.wav,vocal,a,female,aguda
100.44109835069486,793.5941258834702,793.5941258834702,1719.9576117968616,1719.9576117968616,1298.206754931369,2161.674313045508,2371.4697721962616,0.020078855140186917,-410.44455868528854,107.02170708293788,38.45392604297216,49.61610458390385,34.24949979437953,0.109409995,0.100314595,9,1.230657596371882,55.16124372131995,182.34283202329684,a26.wav,vocal,a,female,grave
271.4579501558876,520.4691227483127,520.4691227483127,1048.5147145207775,1048.5147145207775,1433.195367235997,1548.3527393820846,1871.7322716346155,0.037503756009615384,-249.65492889737308,179.81738151799962,-47.802134982463194,-24.488186067553727,-55.75818372664743,0.20619902,0.12457541,1,0.29024943310657597,53.556842449107634,190.7149808951983,a27.wav,vocal,a,female,aguda
238.11202883701026,371.71296384343424,371.71296384343424,947.0850525125408,947.0850525125408,1621.1846631342903,1531.356047335146,3016.1865234375,0.037196568080357144,-226.62938923935545,212.65438316745946,-71.22359293373076,2.5918118043295757,-12.404997766944524,0.1791748,0.10312804,3,0.313469387755102,37.19453016142764,183.67463952615904,a28.wav,vocal,a,female,aguda
105.43239480510505,889.6670169974958,889.6670169974958,1676.9908491219644,1676.9908491219644,785.796283038582,1265.713164258296,1329.1512548396017,0.0165842782079646,-294.0933812807607,211.54879061474008,14.609185422557529,14.780041784538877,8.233623632190795,0.1200229,0.072860055,15,1.3013378684807255,53.65042232564466,177.90790268741242,a29.wav,vocal,a,female,grave
235.8725768487674,302.70203140584374,302.70203140584374,819.260658313245,819.260658313245,2048.4613451599253,3324.4529716835673,3241.0943800403224,0.032935357862903226,-152.85134335345865,189.3758061463173,-38.99800986715007,7.713317937226927,34.739233441554944,0.24145813,0.12384897,3,0.34829931972789113,87.32931162826493,287.31889272021704,a3.wav,vocal,a,female,aguda
233.7234146950203,539.1068594238209,539.1068594238209,821.4405506361637,821.4405506361637,1442.7650284042113,1375.8434323787044,2323.53515625,0.04348028273809524,-266.6248202366564,217.79670713806635,-73.06471570132854,-38.648484566303075,15.127150979230207,0.18360737,0.08792286,1,0.23219954648526078,25.873882441572203,129.088011383395,a30.wav,vocal,a,female,aguda
237.84997982395856,529.3822250169267,529.3822250169267,949.0067738337946,949.0067738337946,2224.401983303099,3318.5645124315047,3588.5551120923915,0.04076086956521739,-143.39348185860948,179.51801975455885,-53.604197587984444,-4.9522432092587385,-3.655953099365978,0.26856023,0.086917706,2,0.2608843537414966,48.03390363911073,305.48128621760907,a4.wav,vocal,a,female,aguda
290.8301358012166,1081.3399116076025,1081.3399116076025,1088.0869145168606,1088.0869145168606,2006.203880907699,2807.460769526711,2532.007677801724,0.051572602370689655,-188.27633166696916,182.24609085250492,-55.73695638079048,-26.357420801513914,-6.3900914131797775,0.20935251,0.10143601,4,0.3317687074829932,28.62292414065468,88.6392402934988,a5.wav,vocal,a,female,aguda
247.12067916052638,473.20969073332043,473.20969073332043,947.2103962764247,947.2103962764247,2102.171447865511,3026.0423576486655,3892.2895951704545,0.03879616477272727,-177.28331818213985,192.45536199089784,-48.71916314999421,2.0717344503681234,6.877695826049544,0.18650582,0.093855985,4,0.38267573696145124,61.57501957109812,234.95637408458742,a6.wav,vocal,a,female,aguda
245.60408934496326,472.8369034899039,472.8369034899039,1017.7980894218521,1017.7980894218521,2041.6246107894829,2583.13630034174,3277.353515625,0.04365234375,-129.0824646797368,202.93620463998107,-74.19407738769613,-8.676744365936544,29.42077328682627,0.27421427,0.07788364,2,0.22560090702947846,36.31725514749891,169.11775386767346,a7.wav,vocal,a,female,aguda
198.27849082124055,387.11172889251674,387.11172889251674,978.3914588349772,978.3914588349772,1665.8305833677798,2396.9102748748405,2706.005859375,0.03821614583333333,-167.58357118237035,220.73041741813444,-53.54901798017238,-8.805695692465871,14.353528620617743,0.20919967,0.07723393,2,0.347437641723356,42.816782863489074,168.40883494943142,a8.wav,vocal,a,female,media
224.44119906477152,752.2899972049254,752.2899972049254,872.6701741755062,872.6701741755062,2204.1341305875717,2937.511069206828,3540.2543501420455,0.045476740056818184,-181.16170026659643,183.4784081760172,-57.19793022459394,3.260257346526872,19.85165850697152,0.18603383,0.10120278,2,0.2438095238095238,74.73897362072175,317.17376141954094,a9.wav,vocal,a,female,aguda
245.93932589522296,491.4773118445534,491.4773118445534,2428.8096980190876,2428.8096980190876,2835.610583518952,4002.2683584960996,4294.07958984375,0.0797119140625,-160.49185430607255,143.40953384899095,-47.13641297575691,37.17189709138423,76.6936189512196,0.30494034,0.098972484,3,0.2707256235827664,45.47661555708478,180.75641684554546,e1.wav,vocal,e,female,aguda
185.5854570855662,370.712874664671,370.712874664671,648.110837943916,648.110837943916,1875.9857072115235,3255.1729946523146,3093.8350554435483,0.023673765120967742,-138.07906965970363,181.08511750725285,-23.069919540004673,38.75216142355518,48.935154483051114,0.32801825,0.09013267,6,0.35258503401360547,31.890307062210823,108.13080544818698,e10.wav,vocal,e,female,media
274.13410981423857,465.5818026291943,465.5818026291943,535.2365340170717,535.2365340170717,2938.5113257882344,4576.3609931315095,4562.428977272727,0.043146306818181816,-157.22179593917025,144.37217120318616,-25.721974762042603,22.896609826672783,40.77722779726525,0.24841332,0.14291461,3,0.37151927437641724,64.67479741312542,263.98512354590196,e11.wav,vocal,e,female,aguda
282.9420303856738,556.7393633193914,556.7393633193914,1967.1047889956174,1967.1047889956174,2488.4685253273833,3878.9843424386695,3325.08544921875,0.045674641927083336,-116.32729423457299,173.88286826245493,-38.784034411209696,5.627539841575307,38.926898616575556,0.27135554,0.0887476,3,0.27319727891156464,42.72219406102342,184.4702059647686,e12.wav,vocal,e,female,aguda
247.48157829943253,482.6699084108274,482.6699084108274,1626.2285683291045,1626.2285683291045,2223.972909739567,3811.5440278352926,3797.5736177884614,0.030098157051282052,-173.05775174690694,159.6932623483087,-19.145020680283793,44.43791730275804,45.87265959213578,0.22301097,0.07715651,4,0.44170068027210885,68.03637052684465,206.74612872352486,e13.wav,vocal,e,female,aguda
202.01816276681788,441.93373231069694,441.93373231069694,713.2109906803203,713.2109906803203,2464.4089808416607,3496.0225084453627,4464.55078125,0.04228811553030303,-173.63188384415963,164.5502408453044,-32.71711296154649,49.796100848918314,32.88077763062941,0.19476902,0.07296879,5,0.3778231292517007,49.89026777573909,143.3723884319095,e14.wav,vocal,e,female,aguda
246.74423469482383,487.42776326313043,487.42776326313043,2320.4127938627867,2320.4127938627867,2949.6484016033864,4881.345952981917,5213.34228515625,0.031284877232142856,-129.37990271338873,139.07732448098216,-14.844309791837029,50.234351731068465,61.00896869629836,0.3150668,0.070579916,3,0.3249886621315193,28.277680411350126,106.55057393785285,e15.wav,vocal,e,female,aguda
